line_id,departure_time,fitness_score,status
104-2,2025-06-02 05:00:00,0.7860582415880137,optimized
104-2,2025-06-02 05:21:00,0.7860582415880137,optimized
104-2,2025-06-02 05:32:00,0.7860582415880137,optimized
104-2,2025-06-02 06:01:00,0.7860582415880137,optimized
104-2,2025-06-02 06:33:00,0.7860582415880137,optimized
104-2,2025-06-02 07:01:00,0.7860582415880137,optimized
104-2,2025-06-02 07:31:00,0.7860582415880137,optimized
104-2,2025-06-02 08:02:00,0.7860582415880137,optimized
104-2,2025-06-02 08:34:00,0.7860582415880137,optimized
104-2,2025-06-02 09:06:00,0.7860582415880137,optimized
104-2,2025-06-02 09:38:00,0.7860582415880137,optimized
104-2,2025-06-02 10:06:00,0.7860582415880137,optimized
104-2,2025-06-02 10:34:00,0.7860582415880137,optimized
104-2,2025-06-02 11:05:00,0.7860582415880137,optimized
104-2,2025-06-02 11:34:00,0.7860582415880137,optimized
104-2,2025-06-02 12:02:00,0.7860582415880137,optimized
104-2,2025-06-02 12:31:00,0.7860582415880137,optimized
104-2,2025-06-02 13:02:00,0.7860582415880137,optimized
104-2,2025-06-02 13:30:00,0.7860582415880137,optimized
104-2,2025-06-02 13:59:00,0.7860582415880137,optimized
104-2,2025-06-02 14:30:00,0.7860582415880137,optimized
104-2,2025-06-02 14:58:00,0.7860582415880137,optimized
104-2,2025-06-02 15:29:00,0.7860582415880137,optimized
104-2,2025-06-02 16:07:00,0.7860582415880137,optimized
104-2,2025-06-02 16:17:00,0.7860582415880137,optimized
104-2,2025-06-02 16:43:00,0.7860582415880137,optimized
104-2,2025-06-02 17:21:00,0.7860582415880137,optimized
104-2,2025-06-02 17:34:00,0.7860582415880137,optimized
104-2,2025-06-02 18:30:00,0.7860582415880137,optimized
104-2,2025-06-02 18:58:00,0.7860582415880137,optimized
104-2,2025-06-02 19:04:00,0.7860582415880137,optimized
104-2,2025-06-02 19:24:00,0.7860582415880137,optimized
104-2,2025-06-02 19:47:00,0.7860582415880137,optimized
